ActivityID,Name,Location,Type,Cost,Duration,Rating
14411,Eiffel Tower_14411,Bangkok,Scenic,136,5,4.8
14412,Shinjuku Gyoen_14412,Paris,Family-friendly,26,4,4.3
14413,Statue of Liberty_14413,Barcelona,Cultural,42,1,3.1
14414,British Museum_14414,Bangkok,Cultural,49,5,4.3
14415,Pantheon_14415,London,Family-friendly,68,8,3.5
14416,Louvre Museum_14416,Rome,Historical,137,6,4.4
14417,Tokyo Skytree_14417,Rio de Janeiro,Outdoor,154,4,4.1
14418,Central Park_14418,Rio de Janeiro,Cultural,63,1,3.2
14419,Ueno Zoo_14419,Barcelona,Historical,47,5,3.4
14420,Colosseum_14420,Paris,Scenic,54,7,4.7
14421,Sydney Opera House_14421,Tokyo,Family-friendly,99,7,4.4
14422,Sagrada Familia_14422,Paris,Outdoor,74,3,3.2
14423,Grand Palace_14423,Sydney,Scenic,163,8,4.9
14424,Table Mountain_14424,Rome,Family-friendly,85,2,3.6
14425,Christ the Redeemer_14425,Cape Town,Historical,23,8,3.2
14426,Eiffel Tower_14426,Sydney,Family-friendly,172,8,4.4
14427,Shinjuku Gyoen_14427,Bangkok,Family-friendly,29,7,3.8
14428,Statue of Liberty_14428,Rome,Family-friendly,139,1,4.8
14429,British Museum_14429,Tokyo,Historical,110,4,3.7
14430,Pantheon_14430,Bangkok,Outdoor,83,2,4.9
14431,Louvre Museum_14431,New York,Historical,156,8,3.3
14432,Tokyo Skytree_14432,Tokyo,Outdoor,133,7,3.0
14433,Central Park_14433,Sydney,Cultural,162,6,4.4
14434,Ueno Zoo_14434,Barcelona,Historical,22,5,4.5
14435,Colosseum_14435,New York,Family-friendly,119,3,3.9
14436,Sydney Opera House_14436,New York,Scenic,189,4,3.7
14437,Sagrada Familia_14437,Rio de Janeiro,Scenic,194,8,5.0
14438,Grand Palace_14438,Rome,Family-friendly,110,8,3.7
14439,Table Mountain_14439,Rio de Janeiro,Family-friendly,1,8,3.5
14440,Christ the Redeemer_14440,London,Historical,141,4,4.9
14441,Eiffel Tower_14441,Cape Town,Outdoor,186,8,4.2
14442,Shinjuku Gyoen_14442,Tokyo,Family-friendly,170,7,3.6
14443,Statue of Liberty_14443,Bangkok,Scenic,12,2,3.5
14444,British Museum_14444,London,Historical,121,5,3.9
14445,Pantheon_14445,Sydney,Cultural,153,7,4.2
14446,Louvre Museum_14446,Rio de Janeiro,Outdoor,72,3,4.9
14447,Tokyo Skytree_14447,Cape Town,Scenic,103,4,3.7
14448,Central Park_14448,Rome,Historical,105,4,5.0
14449,Ueno Zoo_14449,Cape Town,Historical,182,6,4.7
14450,Colosseum_14450,Cape Town,Historical,28,1,4.4
14451,Sydney Opera House_14451,Rome,Cultural,57,5,3.9
14452,Sagrada Familia_14452,Paris,Cultural,15,3,4.2
14453,Grand Palace_14453,New York,Scenic,51,5,4.7
14454,Table Mountain_14454,Tokyo,Historical,6,3,4.0
14455,Christ the Redeemer_14455,Sydney,Scenic,186,5,3.7
14456,Eiffel Tower_14456,Sydney,Outdoor,60,4,4.0
14457,Shinjuku Gyoen_14457,Bangkok,Outdoor,88,6,5.0
14458,Statue of Liberty_14458,London,Cultural,98,2,4.5
14459,British Museum_14459,New York,Cultural,37,2,4.2
14460,Pantheon_14460,Sydney,Historical,161,6,3.9
14461,Louvre Museum_14461,Bangkok,Scenic,45,5,3.7
14462,Tokyo Skytree_14462,London,Cultural,21,5,3.6
14463,Central Park_14463,Bangkok,Outdoor,48,5,3.6
14464,Ueno Zoo_14464,Sydney,Cultural,86,6,4.5
14465,Colosseum_14465,Sydney,Scenic,3,3,3.6
14466,Sydney Opera House_14466,London,Historical,102,4,4.8
14467,Sagrada Familia_14467,Rome,Cultural,67,5,4.1
14468,Grand Palace_14468,Rome,Scenic,120,8,3.5
14469,Table Mountain_14469,Rio de Janeiro,Scenic,34,7,4.1
14470,Christ the Redeemer_14470,Paris,Outdoor,172,6,4.4
14471,Eiffel Tower_14471,New York,Outdoor,6,6,4.3
14472,Shinjuku Gyoen_14472,Tokyo,Outdoor,168,1,4.8
14473,Statue of Liberty_14473,Barcelona,Family-friendly,161,2,3.3
14474,British Museum_14474,Barcelona,Family-friendly,151,5,4.8
14475,Pantheon_14475,Barcelona,Historical,95,2,4.8
14476,Louvre Museum_14476,Bangkok,Historical,136,4,3.7
14477,Tokyo Skytree_14477,Paris,Cultural,120,5,4.8
14478,Central Park_14478,Cape Town,Cultural,103,1,3.6
14479,Ueno Zoo_14479,Paris,Historical,3,1,3.5
14480,Colosseum_14480,Cape Town,Cultural,173,7,4.1
14481,Sydney Opera House_14481,Sydney,Outdoor,17,2,3.7
14482,Sagrada Familia_14482,Paris,Scenic,178,3,4.6
14483,Grand Palace_14483,Rio de Janeiro,Scenic,162,7,3.6
14484,Table Mountain_14484,Barcelona,Scenic,41,7,4.2
14485,Christ the Redeemer_14485,Paris,Cultural,190,6,4.2
14486,Eiffel Tower_14486,Cape Town,Family-friendly,189,7,3.1
14487,Shinjuku Gyoen_14487,Sydney,Cultural,23,1,3.2
14488,Statue of Liberty_14488,Cape Town,Historical,60,8,4.7
14489,British Museum_14489,Bangkok,Cultural,176,6,4.2
14490,Pantheon_14490,Rome,Scenic,56,2,3.9
14491,Louvre Museum_14491,Rio de Janeiro,Historical,12,1,3.3
14492,Tokyo Skytree_14492,Sydney,Family-friendly,191,7,4.5
14493,Central Park_14493,Tokyo,Family-friendly,86,3,3.2
14494,Ueno Zoo_14494,Tokyo,Outdoor,119,6,5.0
14495,Colosseum_14495,Rio de Janeiro,Family-friendly,170,8,3.7
14496,Sydney Opera House_14496,Tokyo,Scenic,22,5,4.6
14497,Sagrada Familia_14497,Cape Town,Scenic,92,8,4.9
14498,Grand Palace_14498,Tokyo,Scenic,27,6,4.7
14499,Table Mountain_14499,Cape Town,Cultural,153,6,4.2
14500,Christ the Redeemer_14500,New York,Cultural,92,1,3.1
14501,Eiffel Tower_14501,Cape Town,Family-friendly,156,5,3.9
14502,Shinjuku Gyoen_14502,Tokyo,Outdoor,56,4,4.3
14503,Statue of Liberty_14503,Rio de Janeiro,Family-friendly,51,3,3.6
14504,British Museum_14504,Bangkok,Historical,122,6,4.2
14505,Pantheon_14505,Rio de Janeiro,Scenic,35,3,3.6
14506,Louvre Museum_14506,London,Scenic,94,7,3.7
14507,Tokyo Skytree_14507,Tokyo,Family-friendly,20,1,3.1
14508,Central Park_14508,Barcelona,Scenic,53,3,4.3
14509,Ueno Zoo_14509,Rome,Cultural,57,4,3.4
14510,Colosseum_14510,Bangkok,Outdoor,136,4,3.5
14511,Sydney Opera House_14511,Bangkok,Family-friendly,110,6,3.3
14512,Sagrada Familia_14512,New York,Family-friendly,193,3,3.6
14513,Grand Palace_14513,Sydney,Family-friendly,54,4,4.4
14514,Table Mountain_14514,Tokyo,Family-friendly,147,7,4.9
14515,Christ the Redeemer_14515,New York,Historical,156,3,4.0
14516,Eiffel Tower_14516,Rio de Janeiro,Family-friendly,115,4,3.6
14517,Shinjuku Gyoen_14517,Sydney,Scenic,89,1,4.2
14518,Statue of Liberty_14518,Bangkok,Historical,73,7,3.4
14519,British Museum_14519,Cape Town,Family-friendly,111,8,4.3
14520,Pantheon_14520,Barcelona,Cultural,139,6,4.3
14521,Louvre Museum_14521,Paris,Historical,39,4,4.3
14522,Tokyo Skytree_14522,Barcelona,Scenic,179,6,4.9
14523,Central Park_14523,Rio de Janeiro,Cultural,49,5,4.1
14524,Ueno Zoo_14524,Rome,Family-friendly,129,7,3.2
14525,Colosseum_14525,Paris,Historical,86,3,4.0
14526,Sydney Opera House_14526,Rio de Janeiro,Historical,121,1,4.9
14527,Sagrada Familia_14527,Barcelona,Cultural,50,4,3.9
14528,Grand Palace_14528,Paris,Cultural,30,4,4.9
14529,Table Mountain_14529,Paris,Family-friendly,33,2,4.7
14530,Christ the Redeemer_14530,London,Cultural,94,1,4.3
14531,Eiffel Tower_14531,Sydney,Historical,114,2,4.9
14532,Shinjuku Gyoen_14532,Barcelona,Cultural,55,7,3.5
14533,Statue of Liberty_14533,New York,Family-friendly,57,7,4.5
14534,British Museum_14534,Rome,Family-friendly,69,7,3.8
14535,Pantheon_14535,London,Family-friendly,9,7,3.6
14536,Louvre Museum_14536,Rio de Janeiro,Family-friendly,80,6,4.1
14537,Tokyo Skytree_14537,Sydney,Historical,49,8,4.1
14538,Central Park_14538,Cape Town,Scenic,63,7,3.7
14539,Ueno Zoo_14539,Bangkok,Outdoor,144,5,4.4
14540,Colosseum_14540,London,Family-friendly,148,8,4.5
14541,Sydney Opera House_14541,Rio de Janeiro,Outdoor,165,2,4.1
14542,Sagrada Familia_14542,Sydney,Cultural,2,1,4.4
14543,Grand Palace_14543,Rio de Janeiro,Scenic,198,3,4.0
14544,Table Mountain_14544,New York,Family-friendly,169,6,4.5
14545,Christ the Redeemer_14545,London,Outdoor,43,2,5.0
14546,Eiffel Tower_14546,New York,Historical,107,1,3.8
14547,Shinjuku Gyoen_14547,London,Historical,86,6,3.5
14548,Statue of Liberty_14548,Rome,Scenic,155,7,3.4
14549,British Museum_14549,New York,Outdoor,38,4,4.7
14550,Pantheon_14550,Tokyo,Historical,111,3,3.8
14551,Louvre Museum_14551,Paris,Cultural,102,6,4.0
14552,Tokyo Skytree_14552,Cape Town,Scenic,84,5,4.8
14553,Central Park_14553,Rio de Janeiro,Scenic,5,3,3.6
14554,Ueno Zoo_14554,Paris,Scenic,144,4,4.9
14555,Colosseum_14555,New York,Scenic,60,3,4.2
14556,Sydney Opera House_14556,Cape Town,Scenic,123,6,4.0
14557,Sagrada Familia_14557,Sydney,Family-friendly,51,5,4.5
14558,Grand Palace_14558,Tokyo,Outdoor,11,6,4.9
14559,Table Mountain_14559,Sydney,Family-friendly,14,6,4.6
14560,Christ the Redeemer_14560,Sydney,Family-friendly,25,2,5.0
14561,Eiffel Tower_14561,London,Outdoor,105,4,3.2
14562,Shinjuku Gyoen_14562,London,Cultural,50,2,4.3
14563,Statue of Liberty_14563,London,Outdoor,141,1,3.4
14564,British Museum_14564,Rome,Cultural,139,5,4.9
14565,Pantheon_14565,New York,Family-friendly,18,6,3.1
14566,Louvre Museum_14566,Barcelona,Scenic,121,8,4.6
14567,Tokyo Skytree_14567,Rome,Historical,125,4,4.5
14568,Central Park_14568,London,Historical,33,3,3.5
14569,Ueno Zoo_14569,London,Scenic,171,7,3.2
14570,Colosseum_14570,Sydney,Cultural,38,3,3.7
14571,Sydney Opera House_14571,Paris,Scenic,3,6,3.3
14572,Sagrada Familia_14572,New York,Family-friendly,22,2,3.2
14573,Grand Palace_14573,Bangkok,Historical,2,1,3.5
14574,Table Mountain_14574,Tokyo,Cultural,161,7,3.7
14575,Christ the Redeemer_14575,Barcelona,Cultural,184,7,4.5
14576,Eiffel Tower_14576,Paris,Outdoor,48,2,4.6
14577,Shinjuku Gyoen_14577,Bangkok,Family-friendly,44,3,3.9
14578,Statue of Liberty_14578,London,Family-friendly,131,2,4.7
14579,British Museum_14579,Barcelona,Cultural,56,3,4.8
14580,Pantheon_14580,Paris,Scenic,21,1,4.6
14581,Louvre Museum_14581,Bangkok,Scenic,21,7,3.0
14582,Tokyo Skytree_14582,Bangkok,Historical,16,8,3.6
14583,Central Park_14583,Barcelona,Outdoor,1,7,3.4
14584,Ueno Zoo_14584,London,Scenic,48,4,4.4
14585,Colosseum_14585,London,Outdoor,156,3,4.4
14586,Sydney Opera House_14586,Barcelona,Family-friendly,118,4,4.9
14587,Sagrada Familia_14587,Rio de Janeiro,Cultural,74,1,4.6
14588,Grand Palace_14588,Tokyo,Historical,121,5,4.3
14589,Table Mountain_14589,Tokyo,Scenic,39,5,3.9
14590,Christ the Redeemer_14590,New York,Historical,182,1,4.1
14591,Eiffel Tower_14591,Cape Town,Cultural,193,8,3.8
14592,Shinjuku Gyoen_14592,Rio de Janeiro,Cultural,153,8,4.3
14593,Statue of Liberty_14593,Cape Town,Historical,95,8,4.0
14594,British Museum_14594,Tokyo,Outdoor,111,5,4.1
14595,Pantheon_14595,New York,Outdoor,179,8,3.4
14596,Louvre Museum_14596,London,Scenic,193,8,3.5
14597,Tokyo Skytree_14597,Tokyo,Cultural,73,1,4.2
14598,Central Park_14598,Bangkok,Scenic,108,7,3.3
14599,Ueno Zoo_14599,Rio de Janeiro,Scenic,167,2,3.0
14600,Colosseum_14600,Sydney,Outdoor,146,4,3.2
14601,Sydney Opera House_14601,Sydney,Outdoor,162,2,3.1
14602,Sagrada Familia_14602,Barcelona,Historical,75,7,4.2
14603,Grand Palace_14603,London,Outdoor,125,2,4.0
14604,Table Mountain_14604,London,Family-friendly,179,4,3.8
14605,Christ the Redeemer_14605,Tokyo,Outdoor,18,3,4.5
14606,Eiffel Tower_14606,Cape Town,Scenic,63,7,3.8
14607,Shinjuku Gyoen_14607,Sydney,Cultural,178,7,3.5
14608,Statue of Liberty_14608,Bangkok,Cultural,10,6,4.6
14609,British Museum_14609,Rome,Scenic,116,6,3.6
14610,Pantheon_14610,Cape Town,Scenic,200,7,4.9
14611,Louvre Museum_14611,Tokyo,Outdoor,36,5,4.6
14612,Tokyo Skytree_14612,Bangkok,Scenic,4,8,4.2
14613,Central Park_14613,Paris,Family-friendly,107,1,4.2
14614,Ueno Zoo_14614,Paris,Family-friendly,27,3,4.8
14615,Colosseum_14615,Barcelona,Historical,1,4,3.8
14616,Sydney Opera House_14616,Barcelona,Cultural,46,7,4.8
14617,Sagrada Familia_14617,Barcelona,Outdoor,129,6,4.3
14618,Grand Palace_14618,Tokyo,Outdoor,61,4,3.5
14619,Table Mountain_14619,Sydney,Scenic,70,8,4.0
14620,Christ the Redeemer_14620,Sydney,Cultural,146,3,3.7
14621,Eiffel Tower_14621,Rome,Outdoor,109,3,4.4
14622,Shinjuku Gyoen_14622,Tokyo,Family-friendly,163,2,3.3
14623,Statue of Liberty_14623,Barcelona,Family-friendly,0,5,4.1
14624,British Museum_14624,Rome,Outdoor,103,6,3.7
14625,Pantheon_14625,London,Scenic,160,7,3.5
14626,Louvre Museum_14626,Tokyo,Cultural,168,4,3.7
14627,Tokyo Skytree_14627,Barcelona,Cultural,27,5,4.6
14628,Central Park_14628,Bangkok,Historical,99,6,3.6
14629,Ueno Zoo_14629,Paris,Outdoor,191,5,3.3
14630,Colosseum_14630,Rome,Outdoor,70,3,3.7
14631,Sydney Opera House_14631,Sydney,Outdoor,179,7,4.7
14632,Sagrada Familia_14632,Paris,Outdoor,141,6,4.8
14633,Grand Palace_14633,New York,Cultural,54,7,3.1
14634,Table Mountain_14634,London,Cultural,29,7,4.9
14635,Christ the Redeemer_14635,New York,Outdoor,47,8,4.8
14636,Eiffel Tower_14636,Rio de Janeiro,Family-friendly,51,7,3.1
14637,Shinjuku Gyoen_14637,Paris,Outdoor,8,8,3.7
14638,Statue of Liberty_14638,New York,Cultural,101,8,4.0
14639,British Museum_14639,Cape Town,Family-friendly,130,5,4.6
14640,Pantheon_14640,New York,Scenic,19,7,4.9
14641,Louvre Museum_14641,New York,Scenic,44,6,3.4
14642,Tokyo Skytree_14642,Bangkok,Family-friendly,81,6,4.8
14643,Central Park_14643,Paris,Cultural,187,8,4.7
14644,Ueno Zoo_14644,Paris,Scenic,129,7,4.1
14645,Colosseum_14645,Rio de Janeiro,Cultural,121,6,4.1
14646,Sydney Opera House_14646,London,Historical,134,6,3.4
14647,Sagrada Familia_14647,Rome,Family-friendly,28,2,4.9
14648,Grand Palace_14648,Sydney,Outdoor,164,6,3.8
14649,Table Mountain_14649,Rio de Janeiro,Outdoor,161,2,3.8
14650,Christ the Redeemer_14650,Barcelona,Cultural,21,7,4.0
14651,Eiffel Tower_14651,New York,Cultural,172,2,3.4
14652,Shinjuku Gyoen_14652,Barcelona,Family-friendly,15,4,4.8
14653,Statue of Liberty_14653,New York,Scenic,33,3,4.4
14654,British Museum_14654,New York,Family-friendly,87,5,3.2
14655,Pantheon_14655,Cape Town,Historical,45,4,4.4
14656,Louvre Museum_14656,New York,Outdoor,125,6,4.3
14657,Tokyo Skytree_14657,New York,Family-friendly,10,4,4.0
14658,Central Park_14658,Sydney,Scenic,109,6,3.7
14659,Ueno Zoo_14659,Tokyo,Outdoor,163,1,4.0
14660,Colosseum_14660,New York,Historical,25,1,4.6
14661,Sydney Opera House_14661,Paris,Scenic,35,6,4.5
14662,Sagrada Familia_14662,Bangkok,Family-friendly,35,5,4.5
14663,Grand Palace_14663,London,Outdoor,99,5,4.1
14664,Table Mountain_14664,Rome,Cultural,9,7,3.6
14665,Christ the Redeemer_14665,Barcelona,Historical,173,4,4.8
14666,Eiffel Tower_14666,Sydney,Family-friendly,107,5,4.4
14667,Shinjuku Gyoen_14667,Rome,Historical,177,2,3.8
14668,Statue of Liberty_14668,Rio de Janeiro,Outdoor,24,8,3.3
14669,British Museum_14669,Sydney,Outdoor,73,5,3.0
14670,Pantheon_14670,Paris,Scenic,187,7,4.1
14671,Louvre Museum_14671,Paris,Family-friendly,44,1,4.1
14672,Tokyo Skytree_14672,Sydney,Historical,64,8,3.1
14673,Central Park_14673,Paris,Outdoor,80,7,4.8
14674,Ueno Zoo_14674,Bangkok,Cultural,140,7,4.9
14675,Colosseum_14675,Paris,Family-friendly,110,4,4.7
14676,Sydney Opera House_14676,New York,Outdoor,69,1,3.6
14677,Sagrada Familia_14677,Barcelona,Historical,20,3,4.6
14678,Grand Palace_14678,Paris,Scenic,75,6,4.6
14679,Table Mountain_14679,Cape Town,Family-friendly,86,1,4.6
14680,Christ the Redeemer_14680,Barcelona,Family-friendly,190,4,4.9
14681,Eiffel Tower_14681,Rio de Janeiro,Historical,130,6,3.3
14682,Shinjuku Gyoen_14682,Cape Town,Scenic,46,7,4.5
14683,Statue of Liberty_14683,New York,Cultural,57,7,4.6
14684,British Museum_14684,New York,Scenic,16,2,4.5
14685,Pantheon_14685,Tokyo,Scenic,51,5,5.0
14686,Louvre Museum_14686,Paris,Outdoor,178,2,3.2
14687,Tokyo Skytree_14687,Sydney,Historical,137,1,4.4
14688,Central Park_14688,London,Outdoor,200,2,4.5
14689,Ueno Zoo_14689,Tokyo,Cultural,77,5,3.9
14690,Colosseum_14690,Barcelona,Outdoor,42,8,3.4
14691,Sydney Opera House_14691,Tokyo,Outdoor,143,4,4.4
14692,Sagrada Familia_14692,Tokyo,Outdoor,119,3,4.1
14693,Grand Palace_14693,Bangkok,Cultural,50,3,4.4
14694,Table Mountain_14694,Bangkok,Scenic,58,2,3.6
14695,Christ the Redeemer_14695,Barcelona,Historical,51,2,3.1
14696,Eiffel Tower_14696,Cape Town,Historical,5,3,4.8
14697,Shinjuku Gyoen_14697,Bangkok,Cultural,112,7,3.6
14698,Statue of Liberty_14698,New York,Scenic,114,4,4.0
14699,British Museum_14699,Rio de Janeiro,Cultural,52,5,4.1
14700,Pantheon_14700,Paris,Cultural,119,4,4.5
14701,Louvre Museum_14701,Rome,Historical,94,7,4.5
14702,Tokyo Skytree_14702,Bangkok,Outdoor,54,4,4.1
14703,Central Park_14703,Bangkok,Cultural,79,4,4.7
14704,Ueno Zoo_14704,Rome,Family-friendly,127,7,3.2
14705,Colosseum_14705,New York,Family-friendly,69,6,4.7
14706,Sydney Opera House_14706,Sydney,Scenic,119,1,3.6
14707,Sagrada Familia_14707,Cape Town,Family-friendly,71,5,3.2
14708,Grand Palace_14708,Sydney,Cultural,97,4,4.6
14709,Table Mountain_14709,Rio de Janeiro,Outdoor,76,8,3.7
14710,Christ the Redeemer_14710,Tokyo,Family-friendly,2,4,4.3
14711,Eiffel Tower_14711,Bangkok,Cultural,38,7,3.5
14712,Shinjuku Gyoen_14712,Bangkok,Outdoor,49,8,3.1
14713,Statue of Liberty_14713,Rio de Janeiro,Cultural,3,2,3.4
14714,British Museum_14714,London,Historical,90,2,3.5
14715,Pantheon_14715,New York,Historical,90,2,4.6
14716,Louvre Museum_14716,London,Outdoor,165,1,3.2
14717,Tokyo Skytree_14717,Cape Town,Outdoor,78,1,5.0
14718,Central Park_14718,New York,Family-friendly,177,2,3.1
14719,Ueno Zoo_14719,New York,Cultural,20,6,4.8
14720,Colosseum_14720,London,Cultural,32,5,3.6
14721,Sydney Opera House_14721,Tokyo,Scenic,29,5,3.0
14722,Sagrada Familia_14722,Tokyo,Historical,40,8,3.9
14723,Grand Palace_14723,Barcelona,Cultural,78,8,4.9
14724,Table Mountain_14724,Rome,Historical,37,7,4.0
14725,Christ the Redeemer_14725,Rio de Janeiro,Family-friendly,133,3,3.5
14726,Eiffel Tower_14726,Tokyo,Family-friendly,54,7,3.2
14727,Shinjuku Gyoen_14727,London,Family-friendly,85,1,4.7
14728,Statue of Liberty_14728,London,Family-friendly,194,7,3.3
14729,British Museum_14729,Rome,Scenic,163,6,3.7
14730,Pantheon_14730,New York,Scenic,152,8,3.9
14731,Louvre Museum_14731,Rome,Scenic,160,7,4.2
14732,Tokyo Skytree_14732,Sydney,Historical,65,2,3.7
14733,Central Park_14733,Bangkok,Scenic,100,2,3.6
14734,Ueno Zoo_14734,Rio de Janeiro,Outdoor,17,6,3.4
14735,Colosseum_14735,Cape Town,Family-friendly,15,5,3.1
14736,Sydney Opera House_14736,Cape Town,Outdoor,168,7,3.6
14737,Sagrada Familia_14737,Rio de Janeiro,Scenic,105,4,4.1
14738,Grand Palace_14738,Rome,Scenic,3,3,4.1
14739,Table Mountain_14739,New York,Cultural,160,4,3.8
14740,Christ the Redeemer_14740,Sydney,Cultural,30,3,3.3
14741,Eiffel Tower_14741,Barcelona,Scenic,71,6,4.7
14742,Shinjuku Gyoen_14742,Sydney,Cultural,12,5,3.8
14743,Statue of Liberty_14743,New York,Outdoor,61,8,3.8
14744,British Museum_14744,Rio de Janeiro,Cultural,59,7,3.8
14745,Pantheon_14745,Paris,Outdoor,98,1,4.7
14746,Louvre Museum_14746,Barcelona,Family-friendly,126,8,3.9
14747,Tokyo Skytree_14747,Paris,Family-friendly,109,4,3.9
14748,Central Park_14748,London,Scenic,151,8,3.3
14749,Ueno Zoo_14749,New York,Family-friendly,182,5,4.0
14750,Colosseum_14750,Paris,Cultural,28,6,4.7
14751,Sydney Opera House_14751,New York,Scenic,34,8,4.5
14752,Sagrada Familia_14752,Paris,Family-friendly,56,5,3.4
14753,Grand Palace_14753,London,Scenic,89,7,4.2
14754,Table Mountain_14754,New York,Family-friendly,172,4,4.5
14755,Christ the Redeemer_14755,Barcelona,Historical,114,4,4.3
14756,Eiffel Tower_14756,Sydney,Outdoor,146,4,4.5
14757,Shinjuku Gyoen_14757,Paris,Outdoor,26,7,3.1
14758,Statue of Liberty_14758,Rio de Janeiro,Cultural,7,3,3.1
14759,British Museum_14759,Bangkok,Cultural,2,6,3.1
14760,Pantheon_14760,Bangkok,Outdoor,162,1,3.3
14761,Louvre Museum_14761,Sydney,Outdoor,48,2,3.3
14762,Tokyo Skytree_14762,London,Family-friendly,50,1,3.6
14763,Central Park_14763,Rio de Janeiro,Outdoor,24,1,4.9
14764,Ueno Zoo_14764,Barcelona,Outdoor,101,6,4.0
14765,Colosseum_14765,Bangkok,Outdoor,115,3,4.0
14766,Sydney Opera House_14766,London,Scenic,182,5,3.0
14767,Sagrada Familia_14767,Bangkok,Cultural,198,8,4.6
14768,Grand Palace_14768,Rio de Janeiro,Scenic,95,5,4.0
14769,Table Mountain_14769,Rome,Scenic,181,2,4.1
14770,Christ the Redeemer_14770,Cape Town,Family-friendly,194,5,4.0
14771,Eiffel Tower_14771,Bangkok,Outdoor,190,2,4.6
14772,Shinjuku Gyoen_14772,Tokyo,Outdoor,156,2,4.2
14773,Statue of Liberty_14773,Rome,Outdoor,2,2,5.0
14774,British Museum_14774,Cape Town,Family-friendly,101,8,4.3
14775,Pantheon_14775,Sydney,Cultural,45,3,3.5
14776,Louvre Museum_14776,Sydney,Historical,8,4,3.1
14777,Tokyo Skytree_14777,New York,Historical,125,5,3.3
14778,Central Park_14778,Rome,Historical,2,1,4.6
14779,Ueno Zoo_14779,Sydney,Scenic,146,7,3.5
14780,Colosseum_14780,Bangkok,Outdoor,188,3,3.9
14781,Sydney Opera House_14781,Cape Town,Cultural,134,2,4.4
14782,Sagrada Familia_14782,Bangkok,Cultural,99,4,4.6
14783,Grand Palace_14783,Tokyo,Cultural,115,4,3.4
14784,Table Mountain_14784,Sydney,Family-friendly,174,6,3.4
14785,Christ the Redeemer_14785,Cape Town,Outdoor,147,7,4.2
14786,Eiffel Tower_14786,Rome,Historical,85,2,4.1
14787,Shinjuku Gyoen_14787,Tokyo,Outdoor,21,8,4.0
14788,Statue of Liberty_14788,Sydney,Scenic,75,2,3.2
14789,British Museum_14789,Barcelona,Cultural,51,6,4.3
14790,Pantheon_14790,Paris,Historical,182,4,4.3
14791,Louvre Museum_14791,Cape Town,Historical,16,7,3.6
14792,Tokyo Skytree_14792,New York,Outdoor,102,4,4.8
14793,Central Park_14793,Tokyo,Cultural,95,5,4.5
14794,Ueno Zoo_14794,London,Scenic,178,3,4.6
14795,Colosseum_14795,Bangkok,Scenic,128,6,4.6
14796,Sydney Opera House_14796,Tokyo,Scenic,92,3,4.0
14797,Sagrada Familia_14797,Tokyo,Family-friendly,81,3,3.5
14798,Grand Palace_14798,Cape Town,Outdoor,188,2,4.9
